华为16050.txt,87,623,1082
华为15217.txt,101,748,1282
华为16078.txt,117,835,1412
华三15388.txt,87,675,655
华为15203.txt,150,1072,1724
华为15954.txt,254,2804,5651
中兴15553.txt,61,597,1196
华为15940.txt,136,967,1586
华为15798.txt,228,2054,4003
中兴15547.txt,50,477,890
中兴14671.txt,64,667,1402
华为15968.txt,130,932,1528
中兴14665.txt,753,12084,32141
中兴15590.txt,55,557,1093
华为15997.txt,86,614,1085
华为15029.txt,173,1254,2008
思科1835.txt,43,707,1092
中兴15584.txt,53,547,1090
华为15983.txt,118,865,1454
华为15773.txt,139,995,1633
华为15015.txt,132,1021,1699
华为15001.txt,112,853,1436
华为15767.txt,98,699,1205
华为15771.txt,139,995,1633
华为15765.txt,114,812,1331
华为15003.txt,276,2466,4181
华为15995.txt,194,1421,2271
中兴15592.txt,47,487,961
华为15981.txt,102,734,1261
中兴14698.txt,43,444,874
中兴15586.txt,51,539,1082
华为15759.txt,112,786,1303
思科1837.txt,54,959,1557
中兴14673.txt,54,560,1126
中兴15579.txt,57,579,1131
中兴14667.txt,66,712,1428
中兴15551.txt,69,698,1396
华为15956.txt,92,655,1118
中兴15545.txt,50,477,890
华为15942.txt,84,570,995
华为15201.txt,128,973,1616
华为16046.txt,99,715,1215
华为14889.txt,141,1074,1786
华为15229.txt,99,740,1257
华为16052.txt,88,639,1105
华为14876.txt,87,612,1049
华为14862.txt,79,556,995
华为16085.txt,88,631,1086
华三15407.txt,79,592,583
思科2133.txt,53,927,1470
思科2127.txt,53,914,1456
华三15375.txt,69,515,527
华三15413.txt,123,814,778
华为14902.txt,109,804,1337
华为14916.txt,135,969,1589
中兴15627.txt,68,768,1576
思科2047.txt,169,1871,2514
思科2053.txt,172,1917,2563
中兴15633.txt,60,601,1182
烽火通信6713.txt,61,578,606
华为15163.txt,78,556,981
华为15177.txt,93,666,1183
思科1957.txt,94,1293,1924
思科1943.txt,93,1307,1980
思科1770.txt,120,1860,2911
中兴14707.txt,51,532,1047
中兴14713.txt,57,610,1246
中兴15343.txt,66,763,1596
思科2245.txt,130,1252,1588
思科1994.txt,26,433,646
华为15822.txt,98,721,1228
华为15836.txt,98,701,1191
思科1980.txt,186,1613,1790
华为15188.txt,168,1273,2078
华为15837.txt,108,809,1376
华为15189.txt,127,962,1590
中兴15356.txt,61,656,1342
思科1981.txt,186,1615,1796
思科1995.txt,26,446,675
思科2244.txt,261,2121,2361
中兴15342.txt,66,763,1596
华为15823.txt,98,721,1228
中兴14712.txt,79,892,1862
思科1771.txt,120,1863,2914
中兴14706.txt,51,532,1047
思科1942.txt,93,1307,1980
思科1956.txt,94,1317,1996
华为15176.txt,93,666,1183
华为15162.txt,155,1181,1932
思科2052.txt,171,1862,2458
中兴15632.txt,50,497,947
中兴15626.txt,49,501,1000
思科2046.txt,162,1673,2160
华为14917.txt,124,878,1445
华为14903.txt,130,920,1497
华三15374.txt,69,515,527
思科2126.txt,53,914,1455
华三15412.txt,74,551,554
华为16090.txt,251,2537,5041
华三15406.txt,62,460,486
华为16084.txt,99,725,1232
烽火通信6672.txt,74,596,580
思科2132.txt,52,922,1466
华为14863.txt,84,586,1049
华为14877.txt,90,619,1060
华为16053.txt,88,630,1084
华为14888.txt,102,712,1199
华为16047.txt,180,1313,2091
华为15228.txt,96,701,1193
华为15200.txt,123,935,1555
华为15214.txt,180,1355,2172
华为15943.txt,84,570,995
中兴15544.txt,51,511,1001
华为15957.txt,139,1082,1779
中兴15550.txt,69,698,1396
中兴14666.txt,64,665,1314
中兴15578.txt,42,440,869
中兴14672.txt,55,576,1141
华为15758.txt,93,635,1079
中兴15587.txt,60,608,1224
中兴14699.txt,43,444,874
华为15980.txt,104,750,1258
思科1836.txt,43,707,1092
中兴15593.txt,75,756,1504
华为15994.txt,194,1421,2271
华为15764.txt,114,812,1331
华为15002.txt,261,2876,5790
华为15770.txt,139,995,1633
中兴14689.txt,44,445,875
华为15990.txt,81,554,976
华为15748.txt,106,777,1328
中兴15597.txt,46,460,905
华为15984.txt,93,642,1109
中兴15583.txt,57,568,1116
华为15774.txt,155,1154,1856
华为15012.txt,153,1232,2021
华为15006.txt,224,1718,2709
华为15760.txt,112,786,1303
中兴15554.txt,49,516,1068
华为15953.txt,80,565,990
中兴15540.txt,53,562,1136
华为15947.txt,122,903,1507
中兴15568.txt,69,697,1379
中兴14676.txt,53,561,1124
华为16043.txt,94,666,1155
华为14898.txt,84,586,1049
华为16057.txt,80,547,959
华为15238.txt,128,979,1622
华为15210.txt,120,890,1487
华为15204.txt,150,1072,1724
思科2136.txt,53,927,1470
烽火通信6676.txt,55,547,574
华三15402.txt,70,530,544
华为16080.txt,90,654,1130
华三15416.txt,66,496,514
烽火通信6662.txt,72,685,691
思科2122.txt,53,927,1470
华三15370.txt,76,585,589
华为14873.txt,86,595,1054
华为14867.txt,84,595,1038
思科2042.txt,172,1917,2563
中兴15622.txt,51,512,987
中兴15636.txt,66,674,1295
思科2056.txt,172,1917,2563
华为14907.txt,111,786,1363
华为14913.txt,132,978,1615
思科1952.txt,92,1305,1983
思科1946.txt,93,1288,1920
华为15166.txt,116,895,1506
华为15172.txt,146,1090,1764
华为15827.txt,116,892,1502
思科2240.txt,27,434,652
华为15199.txt,123,935,1555
中兴15346.txt,56,573,1136
思科1991.txt,26,433,647
思科1749.txt,162,1497,1837
思科1985.txt,186,1615,1796
中兴15352.txt,58,606,1214
华为15833.txt,98,701,1191
中兴14702.txt,66,720,1446
思科1775.txt,45,897,1423
中兴14716.txt,99,1091,2242
中兴14717.txt,99,1091,2242
中兴14703.txt,63,643,1318
思科1774.txt,45,897,1423
中兴15353.txt,61,637,1288
思科1984.txt,186,1615,1796
华为15832.txt,115,856,1432
华为15826.txt,116,892,1502
思科1748.txt,162,1497,1837
思科1990.txt,26,433,647
中兴15347.txt,55,586,1182
华为15198.txt,128,964,1595
思科2241.txt,126,1284,1683
华为15173.txt,146,1090,1764
华为15167.txt,139,1056,1744
思科1947.txt,95,1350,2031
思科1953.txt,93,1307,1980
华为14912.txt,170,1311,2123
华为14906.txt,111,786,1363
中兴15637.txt,66,674,1295
思科2057.txt,172,1917,2563
思科2043.txt,172,1917,2563
中兴15623.txt,920,16419,42217
华为14866.txt,84,586,1049
华为14872.txt,84,595,1038
烽火通信6663.txt,81,817,992
华三15417.txt,65,480,498
华三15371.txt,76,585,589
思科2123.txt,24,399,613
华为16081.txt,98,694,1198
华三15403.txt,69,515,527
华为15205.txt,106,803,1374
华为15211.txt,231,1771,2815
华为16056.txt,100,718,1223
华为14899.txt,111,821,1370
华为15239.txt,105,785,1320
华为16042.txt,101,731,1236
中兴14677.txt,46,463,922
中兴15569.txt,49,491,980
华为15946.txt,102,738,1246
中兴15541.txt,53,562,1136
华为15952.txt,108,820,1396
中兴15555.txt,49,516,1068
华为15007.txt,224,1718,2709
华为15761.txt,112,786,1303
华为15775.txt,155,1154,1856
华为15013.txt,153,1232,2021
中兴15582.txt,55,560,1108
华为15985.txt,163,1208,1945
中兴15596.txt,46,460,905
华为15749.txt,106,777,1328
华为15991.txt,81,554,976
中兴14688.txt,64,710,1434
华为15987.txt,120,924,1546
中兴15580.txt,57,579,1131
华为15039.txt,138,1020,1673
华为15993.txt,194,1421,2271
中兴15594.txt,68,728,1476
华为15763.txt,114,812,1331
华为15005.txt,104,785,1340
华为15011.txt,165,1234,1987
思科1819.txt,44,851,1340
华为15777.txt,155,1154,1856
中兴15543.txt,51,511,1001
华为15944.txt,106,819,1384
华为15788.txt,139,1071,1772
中兴15557.txt,66,694,1402
华为15950.txt,233,2067,4025
华为15978.txt,246,2222,4317
中兴14675.txt,59,608,1196
华为16054.txt,84,586,1031
华为16040.txt,86,601,1036
华为15207.txt,153,1175,1929
华为16068.txt,80,573,1008
华三15398.txt,70,530,541
华为15213.txt,180,1355,2172
思科2121.txt,53,927,1470
华三15373.txt,122,809,773
华三15415.txt,66,496,514
华为14858.txt,90,677,1170
华三15401.txt,70,530,544
华为16083.txt,81,570,1004
思科2135.txt,52,922,1466
华为14864.txt,84,586,1049
华三15429.txt,71,534,542
华为14870.txt,80,573,1016
思科2055.txt,171,1912,2559
中兴15635.txt,59,597,1178
烽火通信6715.txt,67,551,582
华为14938.txt,165,1246,2006
中兴15621.txt,51,512,987
思科2041.txt,170,1857,2454
思科2069.txt,58,1234,1899
华为14910.txt,92,674,1177
中兴15609.txt,61,620,1270
烽火通信6729.txt,56,563,584
华为14904.txt,130,920,1497
思科1945.txt,95,1325,2003
思科1951.txt,85,1125,1669
华为15159.txt,152,1170,1925
思科1979.txt,186,1613,1790
华为15171.txt,165,1285,2111
华为15165.txt,116,895,1506
华为15830.txt,115,856,1432
中兴14729.txt,54,533,1048
思科1986.txt,186,1615,1796
中兴15351.txt,34,369,739
思科2243.txt,26,449,679
中兴15345.txt,63,686,1452
思科1992.txt,26,433,645
华为15824.txt,83,588,1039
思科1776.txt,110,1032,1262
华为15818.txt,123,903,1523
中兴14701.txt,64,700,1422
思科1777.txt,110,1032,1262
中兴14700.txt,43,444,874
华为15819.txt,123,903,1523
中兴14714.txt,55,525,1010
思科1993.txt,26,433,645
中兴15344.txt,46,473,967
思科2242.txt,26,431,651
华为15825.txt,83,588,1039
中兴14728.txt,54,535,1076
华为15831.txt,115,856,1432
中兴15350.txt,34,369,739
思科1987.txt,186,1615,1796
华为15164.txt,78,556,981
华为15170.txt,165,1285,2111
思科1978.txt,186,1613,1790
华为15158.txt,125,972,1616
思科1950.txt,82,1049,1590
思科1944.txt,93,1310,1987
华为14905.txt,93,647,1104
思科2068.txt,58,1231,1895
中兴15608.txt,61,620,1270
华为14911.txt,92,674,1177
中兴15620.txt,51,512,987
华为14939.txt,165,1246,2006
思科2040.txt,171,1886,2530
思科2054.txt,171,1912,2559
烽火通信6714.txt,68,562,590
中兴15634.txt,60,601,1182
华为14871.txt,84,595,1038
华三15428.txt,84,659,655
华为14865.txt,84,586,1049
华为16082.txt,98,694,1198
华三15400.txt,64,480,502
思科2134.txt,53,927,1470
华三15372.txt,122,809,773
思科2120.txt,53,927,1470
华为14859.txt,85,647,1133
烽火通信6660.txt,67,618,624
华三15414.txt,123,814,778
华为15212.txt,231,1771,2815
华三15399.txt,64,480,502
华为15206.txt,106,803,1374
华为16069.txt,94,662,1139
华为16041.txt,110,816,1370
华为16055.txt,177,1297,2072
中兴14674.txt,55,572,1142
华为15979.txt,137,1042,1753
华为15951.txt,122,911,1541
中兴15556.txt,66,694,1402
华为15789.txt,139,1071,1772
华为15945.txt,185,1371,2209
中兴15542.txt,55,570,1144
思科1818.txt,45,865,1354
华为15010.txt,164,1224,1978
华为15776.txt,155,1154,1856
华为15762.txt,112,786,1303
华为15004.txt,104,785,1340
中兴15595.txt,69,732,1480
华为15992.txt,81,554,976
中兴15581.txt,55,560,1108
华为15986.txt,142,1014,1675
华为15038.txt,138,1020,1673
华为15705.txt,104,777,1326
华为15063.txt,87,633,1106
华为15077.txt,92,660,1146
华为15711.txt,151,1132,1852
中兴14808.txt,50,530,1062
华为15739.txt,147,1088,1777
中兴14820.txt,60,658,1332
思科1857.txt,54,959,1557
中兴15280.txt,74,797,1613
中兴15294.txt,48,523,1095
思科1843.txt,90,952,1268
中兴15519.txt,57,604,1210
中兴15525.txt,46,484,961
华为15922.txt,117,862,1444
思科1894.txt,229,1843,1999
思科1880.txt,29,503,756
华为15088.txt,113,828,1418
中兴15531.txt,47,483,972
华为15936.txt,97,654,1125
华为15261.txt,233,1817,3471
烽火通信7280.txt,75,686,767
思科2184.txt,26,459,702
华为16032.txt,136,1065,1756
华为16026.txt,96,738,1237
华为15249.txt,143,1092,1801
思科2190.txt,223,1794,1933
烽火通信7243.txt,90,853,1004
烽火通信7257.txt,88,811,941
华三15315.txt,79,573,572
思科2147.txt,53,920,1456
思科2153.txt,54,913,1447
中兴15690.txt,56,611,1261
华为14989.txt,110,792,1332
中兴15684.txt,51,538,1095
华为14976.txt,95,663,1123
华为14962.txt,204,1532,2445
思科2033.txt,26,457,699
中兴15653.txt,66,650,1302
中兴15647.txt,64,694,1386
思科2027.txt,26,457,699
华为15117.txt,89,631,1105
华为15103.txt,151,1095,1775
中兴15492.txt,56,596,1214
华为15895.txt,137,1087,1802
中兴15486.txt,54,570,1147
华为15881.txt,95,688,1176
中兴14773.txt,47,487,957
思科1704.txt,164,1474,1785
思科1710.txt,24,421,636
中兴14767.txt,63,639,1330
中兴15479.txt,53,568,1134
华为15856.txt,78,564,997
中兴15451.txt,64,713,1452
中兴15337.txt,46,478,970
思科2231.txt,118,1083,1301
思科1738.txt,128,1549,2176
华为15842.txt,144,1083,1784
中兴15445.txt,47,499,992
中兴15444.txt,47,499,992
华为15843.txt,144,1083,1784
中兴15450.txt,48,483,956
华为15857.txt,86,628,1100
思科1739.txt,27,510,796
思科2230.txt,28,473,730
中兴15336.txt,60,632,1355
思科1711.txt,134,1232,1442
中兴15478.txt,55,580,1160
中兴14766.txt,63,639,1330
中兴14772.txt,85,909,1872
思科1705.txt,181,1576,1870
华为15880.txt,148,1105,1830
中兴15487.txt,62,664,1359
华为15894.txt,137,1087,1802
中兴15493.txt,55,592,1210
华为15102.txt,104,770,1308
华为15116.txt,85,619,1087
中兴15646.txt,56,519,971
思科2026.txt,26,457,699
思科2032.txt,26,457,699
烽火通信6772.txt,75,601,589
中兴15652.txt,66,650,1302
华为14963.txt,115,866,1438
华为14977.txt,95,663,1123
中兴15685.txt,51,538,1095
华为14988.txt,138,1021,1659
中兴15691.txt,73,800,1626
思科2152.txt,54,913,1446
思科2146.txt,54,925,1460
华三15314.txt,85,597,580
烽火通信7256.txt,87,804,932
烽火通信7242.txt,78,749,886
华为16027.txt,209,1724,2761
思科2191.txt,26,433,654
华为15248.txt,102,756,1297
思科2185.txt,24,419,630
华为16033.txt,106,767,1306
烽火通信7281.txt,51,507,600
华为15260.txt,189,1440,2336
华为15089.txt,113,828,1418
思科1881.txt,26,455,702
华为15937.txt,117,797,1317
中兴15530.txt,47,480,939
华为15923.txt,117,862,1444
中兴15524.txt,57,637,1306
思科1895.txt,26,448,678
中兴15518.txt,57,604,1210
思科1842.txt,231,1899,2102
中兴15295.txt,48,523,1095
中兴14821.txt,73,842,1736
华为15738.txt,147,1088,1777
中兴15281.txt,74,797,1613
思科1856.txt,43,707,1092
华为15076.txt,92,660,1146
中兴14809.txt,48,509,995
华为15710.txt,257,2368,4618
华为15704.txt,104,777,1326
华为15062.txt,87,633,1106
华为15712.txt,144,1058,1759
华为15074.txt,124,912,1506
华为15060.txt,84,615,1089
思科1868.txt,46,674,1018
华为15706.txt,159,1165,1894
华为15048.txt,151,1190,1935
中兴15297.txt,65,697,1414
思科1840.txt,231,1899,2102
思科1854.txt,43,707,1092
中兴15283.txt,56,611,1271
中兴14823.txt,59,627,1281
华为15909.txt,106,767,1317
中兴15268.txt,61,669,1401
中兴15532.txt,61,609,1220
华为15935.txt,108,819,1402
思科1897.txt,26,448,678
中兴15526.txt,46,484,961
华为15921.txt,135,985,1636
华为16019.txt,92,666,1152
华为15262.txt,142,1081,1774
烽火通信7283.txt,91,858,1012
思科2193.txt,26,433,654
华为16025.txt,247,2726,5460
华为16031.txt,190,1389,2213
思科2187.txt,176,1481,1669
烽火通信7254.txt,75,679,782
烽火通信7240.txt,69,611,650
思科2178.txt,46,706,1089
思科2150.txt,26,435,649
烽火通信7268.txt,40,421,454
华为14829.txt,113,794,1303
华三15316.txt,79,573,572
思科2144.txt,54,915,1451
中兴15687.txt,54,566,1126
中兴15693.txt,73,800,1626
中兴15678.txt,50,498,951
华为14961.txt,98,738,1285
烽火通信6758.txt,64,603,623
华为14975.txt,139,991,1615
思科2024.txt,26,433,645
中兴15644.txt,56,519,971
中兴15650.txt,728,13071,33211
华为14949.txt,87,615,1079
烽火通信6770.txt,66,629,642
思科2030.txt,26,457,699
思科1908.txt,217,1752,1892
华为15100.txt,179,1400,2244
华为15114.txt,89,631,1105
中兴15485.txt,55,572,1166
华为15882.txt,95,688,1176
华为15128.txt,86,617,1068
中兴15491.txt,56,604,1234
华为15896.txt,137,1087,1802
中兴14764.txt,69,752,1532
思科1713.txt,152,1340,1532
中兴15308.txt,50,503,995
中兴14770.txt,66,684,1432
华为15869.txt,98,725,1237
中兴14758.txt,51,533,1049
华为15841.txt,144,1083,1784
华为15699.txt,152,1145,1851
中兴15446.txt,43,452,922
中兴15334.txt,63,649,1330
思科2232.txt,265,2042,2132
华为15855.txt,78,564,997
中兴15452.txt,46,485,961
思科2233.txt,26,432,654
中兴15335.txt,67,743,1518
中兴15453.txt,46,485,961
华为15854.txt,78,564,997
中兴15447.txt,43,452,922
华为15698.txt,96,708,1204
华为15840.txt,108,809,1376
中兴14759.txt,71,756,1592
思科1706.txt,164,1474,1785
华为15868.txt,91,671,1192
中兴14771.txt,71,704,1452
中兴14765.txt,69,752,1532
思科1712.txt,134,1232,1442
华为15129.txt,86,617,1068
华为15897.txt,137,1087,1802
中兴15490.txt,56,604,1234
华为15883.txt,95,688,1176
中兴15484.txt,55,572,1166
华为15115.txt,85,619,1087
华为15101.txt,104,770,1308
烽火通信6771.txt,73,601,592
华为14948.txt,87,615,1079
中兴15651.txt,67,654,1306
思科2031.txt,26,457,699
思科2025.txt,26,433,646
中兴15645.txt,56,519,971
华为14974.txt,169,1339,2170
烽火通信6759.txt,68,655,662
华为14960.txt,198,1516,2427
中兴15679.txt,58,617,1221
中兴15692.txt,73,800,1626
中兴15686.txt,54,566,1126
思科2145.txt,53,908,1440
华三15317.txt,90,700,693
思科2151.txt,53,909,1447
烽火通信7269.txt,75,645,710
华为14828.txt,107,790,1324
烽火通信7241.txt,90,815,924
思科2179.txt,168,1424,1599
烽火通信7255.txt,75,687,788
华为16030.txt,246,2475,4937
思科2186.txt,264,2050,2167
思科2192.txt,189,1718,2055
华为16024.txt,154,1240,2034
烽火通信7282.txt,51,507,600
华为15263.txt,142,1081,1774
华为16018.txt,137,1026,1698
思科1896.txt,26,448,678
华为15920.txt,135,985,1636
中兴15527.txt,92,980,1982
华为15934.txt,140,991,1615
中兴15533.txt,58,597,1208
思科1882.txt,27,471,720
华为15908.txt,124,899,1500
中兴15269.txt,44,469,977
中兴15282.txt,56,611,1271
思科1855.txt,43,707,1092
中兴14822.txt,1390,20545,52729
思科1841.txt,231,1899,2102
中兴15296.txt,65,697,1414
华为15049.txt,151,1190,1935
思科1869.txt,31,445,641
华为15061.txt,84,615,1089
华为15707.txt,149,1165,1916
华为15713.txt,136,1035,1697
华为15075.txt,124,912,1506
中兴15292.txt,61,674,1405
思科1845.txt,90,952,1268
中兴15286.txt,47,495,1031
华为15059.txt,96,716,1218
思科1879.txt,83,840,1071
华为15071.txt,98,724,1248
华为15717.txt,138,1053,1736
华为15703.txt,87,623,1081
华为15065.txt,87,612,1064
中兴15537.txt,74,819,1666
华为15930.txt,103,756,1286
中兴15523.txt,57,637,1306
华为15924.txt,117,862,1444
思科1892.txt,268,2077,2194
华为15918.txt,101,746,1277
中兴15279.txt,65,724,1497
华为16020.txt,239,1856,2941
思科2196.txt,56,1150,1777
思科2182.txt,266,2045,2138
华为16034.txt,133,970,1630
烽火通信7286.txt,92,829,928
华为16008.txt,109,814,1375
思科2155.txt,54,915,1451
华三15313.txt,85,597,580
思科2141.txt,54,913,1446
烽火通信7279.txt,77,695,770
华为14838.txt,167,1232,1976
烽火通信7251.txt,77,647,676
思科2169.txt,139,1219,1407
中兴15682.txt,67,735,1484
华为14958.txt,86,580,1009
中兴15641.txt,51,514,986
烽火通信6761.txt,68,660,789
思科2021.txt,26,432,647
思科2035.txt,162,1567,2004
中兴15655.txt,66,630,1195
华为14964.txt,154,1154,1854
思科2009.txt,26,446,675
华为14970.txt,143,1046,1680
中兴15669.txt,50,537,1095
华为15139.txt,150,1087,1792
思科1931.txt,26,448,678
中兴15480.txt,51,559,1148
华为15887.txt,112,824,1395
中兴15494.txt,58,604,1222
华为15893.txt,108,810,1376
思科1925.txt,77,1109,1682
华为15105.txt,89,631,1105
华为15111.txt,87,640,1132
中兴15325.txt,69,681,1366
华为15844.txt,144,1083,1784
中兴15443.txt,63,695,1412
华为15850.txt,85,624,1101
中兴14749.txt,57,613,1232
中兴15457.txt,60,633,1288
思科2237.txt,160,1376,1567
中兴15331.txt,64,700,1416
华为15878.txt,148,1105,1830
中兴14761.txt,71,756,1592
中兴14775.txt,1451,22515,57405
中兴14774.txt,47,487,957
中兴14760.txt,71,756,1592
华为15879.txt,148,1105,1830
中兴15456.txt,45,462,912
中兴14748.txt,49,497,984
华为15851.txt,78,564,997
中兴15330.txt,63,698,1420
思科2236.txt,27,473,727
中兴15442.txt,50,532,1070
华为15845.txt,78,564,997
思科1918.txt,28,454,681
华为15110.txt,150,1193,1974
华为15104.txt,151,1095,1775
华为15892.txt,108,810,1376
中兴15495.txt,61,656,1351
思科1930.txt,111,1406,2030
华为15138.txt,186,1342,2136
华为15886.txt,139,1039,1731
中兴15481.txt,51,559,1148
思科2008.txt,26,446,675
中兴15668.txt,50,537,1095
华为14971.txt,111,810,1347
华为14965.txt,154,1154,1854
思科2034.txt,156,1424,1780
中兴15654.txt,66,630,1195
烽火通信6760.txt,65,673,809
中兴15640.txt,50,495,933
华为14959.txt,109,781,1308
思科2020.txt,24,392,603
中兴15683.txt,67,735,1484
烽火通信7244.txt,102,931,1040
烽火通信7250.txt,77,655,681
思科2140.txt,53,911,1453
烽火通信7278.txt,98,889,1012
华三15312.txt,101,773,738
华为14839.txt,104,777,1321
思科2154.txt,53,910,1447
华为16009.txt,87,628,1090
思科2183.txt,263,2044,2152
华为16035.txt,101,706,1195
华为16021.txt,98,728,1251
思科2197.txt,58,1177,1795
华为15919.txt,135,985,1636
中兴15278.txt,661,10813,28543
华为15925.txt,105,769,1295
中兴15522.txt,44,469,946
思科1893.txt,229,1843,1999
华为15931.txt,93,657,1122
中兴15536.txt,1943,31056,78380
华为15702.txt,105,791,1325
华为15064.txt,87,612,1064
华为15070.txt,98,724,1248
思科1878.txt,93,900,1121
华为15716.txt,138,1053,1736
华为15058.txt,96,716,1218
中兴15287.txt,47,495,1031
思科1844.txt,90,952,1268
中兴15293.txt,65,727,1471
中兴15285.txt,67,744,1545
华为15728.txt,130,952,1558
中兴15291.txt,61,674,1405
华为15066.txt,88,628,1099
中兴14819.txt,48,493,967
华为15700.txt,145,1120,1829
华为15714.txt,127,965,1592
华为15072.txt,149,1199,1983
华为15099.txt,179,1400,2244
思科1891.txt,66,868,1284
中兴15520.txt,51,506,981
华为15927.txt,105,769,1295
中兴15534.txt,61,609,1220
华为15933.txt,107,767,1298
中兴15508.txt,52,526,1031
华为16037.txt,86,599,1053
思科2181.txt,52,734,1117
华为15258.txt,88,649,1129
思科2195.txt,22,353,530
华为16023.txt,89,630,1088
烽火通信7285.txt,91,822,922
华为15264.txt,174,1308,2108
华三15310.txt,75,546,556
思科2142.txt,54,913,1447
思科2156.txt,54,913,1444
烽火通信7246.txt,77,751,908
烽火通信7252.txt,77,656,681
华为14998.txt,114,806,1324
中兴15681.txt,67,735,1484
中兴15656.txt,65,626,1191
烽火通信6776.txt,53,513,555
思科2036.txt,170,1876,2518
思科2022.txt,26,432,647
中兴15642.txt,51,514,986
华为14973.txt,114,780,1291
华为14967.txt,139,1020,1651
思科1926.txt,229,1840,1986
中兴15497.txt,53,582,1134
华为15890.txt,108,810,1376
中兴14789.txt,58,614,1226
中兴15483.txt,55,572,1166
华为15884.txt,139,1039,1731
华为15112.txt,87,640,1132
华为15106.txt,89,631,1105
思科2234.txt,54,787,1211
中兴15332.txt,52,517,1062
华为15853.txt,78,564,997
中兴15454.txt,45,462,912
华为15847.txt,97,706,1225
思科1729.txt,166,1539,1878
中兴15326.txt,73,737,1472
思科2208.txt,30,499,750
中兴14776.txt,83,860,1806
中兴15468.txt,44,448,905
中兴14762.txt,49,492,936
中兴14763.txt,69,752,1532
思科2209.txt,32,508,756
中兴15469.txt,44,448,905
中兴14777.txt,68,717,1490
中兴15441.txt,50,532,1070
华为15846.txt,78,564,997
中兴15327.txt,50,522,1038
思科1728.txt,145,1414,1774
中兴15333.txt,52,517,1062
思科2235.txt,230,1808,1933
中兴15455.txt,45,462,912
华为15852.txt,78,564,997
华为15107.txt,87,617,1086
华为15113.txt,89,631,1105
华为15885.txt,139,1039,1731
中兴15482.txt,47,486,999
思科1927.txt,144,1260,1464
中兴14788.txt,45,471,946
华为15891.txt,108,810,1376
中兴15496.txt,53,582,1134
华为14966.txt,139,1020,1651
华为14972.txt,171,1263,2015
